source,target,weight
86,17524,0.33360326290130615
8279,12797,0.3533651828765869
8279,22813,0.33967143297195435
8279,22597,0.31402766704559326
8279,21441,0.3070939779281616
8279,23133,0.32077980041503906
8280,6084,0.30252140760421753
8280,7496,0.32894009351730347
81,8110,0.3013560175895691
8282,14352,0.3171342611312866
8282,17576,0.3056429624557495
8282,7469,0.30344444513320923
8282,15793,0.31120991706848145
8283,4317,0.3103363513946533
8283,6052,0.3327130675315857
8283,6114,0.4250273108482361
8283,21280,0.32659995555877686
8283,21317,0.31475144624710083
90,23191,0.32035475969314575
16477,12976,0.3498806953430176
16477,12973,0.4179162383079529
8286,23574,0.37127119302749634
8286,18373,0.3663545846939087
8286,10327,0.35659724473953247
8286,12826,0.3526143431663513
8286,20496,0.3467699885368347
8286,15865,0.3259028196334839
8286,11836,0.30862170457839966
8286,8414,0.30297327041625977
8286,5369,0.3009432554244995
8287,22671,0.3749873638153076
8287,13110,0.3572613000869751
8287,10448,0.3080868721008301
8290,23765,0.3056034445762634
8290,10327,0.30529993772506714
8290,18373,0.3044237494468689
16482,4662,0.3328590393066406
16482,8022,0.3174148201942444
98,5069,0.7298721075057983
98,23378,0.34899628162384033
98,15628,0.3283959627151489
98,20457,0.3152305483818054
98,22558,0.30789798498153687
98,5072,0.45421117544174194
98,17987,0.3287217617034912
8291,2851,0.3270058035850525
100,6217,0.3075164556503296
103,15386,0.430051326751709
103,2607,0.323022723197937
101,23847,0.38820624351501465
16489,1775,0.34125083684921265
16489,11458,0.741294801235199
16489,20065,0.32918107509613037
14006,4758,0.44226932525634766
14006,6318,0.38879644870758057
14006,21491,0.36795467138290405
108,11837,0.30137795209884644
16494,4417,0.30631905794143677
8304,13275,0.3467382788658142
8306,17330,0.33481186628341675
8306,15987,0.32827049493789673
115,15025,0.3283134698867798
16499,1108,0.31741952896118164
16499,20758,0.31788408756256104
16502,4677,0.33773255348205566
16502,10692,0.3918421268463135
120,1847,0.3021857738494873
8313,5768,0.31981605291366577
8313,16271,0.30245643854141235
8317,18425,0.3695671558380127
8317,12902,0.3446551561355591
8317,14248,0.33336377143859863
8317,21338,0.3261145353317261
8317,1767,0.32433104515075684
8317,22258,0.3186378479003906
8317,18279,0.3447617292404175
16509,490,0.34203875064849854
127,16924,0.311991810798645
127,1024,0.30332714319229126
16513,2552,0.3085983991622925
16513,16517,0.7361981570720673
8323,2792,0.30226266384124756
8323,16732,0.3200702667236328
16517,20583,0.37362080812454224
16520,6049,0.3049888610839844
16520,16522,0.441597580909729
16520,16525,0.37085455656051636
16520,20529,0.32362955808639526
8329,8336,0.31139177083969116
8330,1673,0.31892263889312744
8330,3085,0.30020588636398315
8330,3868,0.3557434678077698
8330,7000,0.3276921510696411
8330,23636,0.3623366951942444
8330,455,0.3221820592880249
8330,9879,0.3180718421936035
8330,8807,0.313606321811676
8330,14159,0.3133869767189026
8330,21228,0.3060697913169861
137,13331,0.31136494874954224
8332,2140,0.34334003925323486
8332,6853,0.34288489818573
8332,18171,0.39610862731933594
8332,14979,0.34784722328186035
8332,20924,0.33482176065444946
8332,15058,0.3126819133758545
8332,15309,0.32004475593566895
16522,6049,0.3361018896102905
16522,16525,0.4665045738220215
16526,1226,0.3104819059371948
16526,22329,0.32412368059158325
16526,23506,0.31227046251296997
16526,23478,0.31174153089523315
16526,20056,0.32610899209976196
8334,1964,0.3009534478187561
8334,4964,0.32637888193130493
8334,23947,0.32751649618148804
8334,4767,0.3256826400756836
8334,14306,0.3256722688674927
8334,8980,0.3099735975265503
8334,12036,0.30780917406082153
8336,5114,0.4911041259765625
8336,6590,0.3118738532066345
8336,7435,0.48731446266174316
16521,636,0.3127908706665039
8338,172,0.32444149255752563
8338,17781,0.33518272638320923
8338,18321,0.3385550379753113
140,23384,0.3473455309867859
140,21435,0.32548367977142334
8341,1021,0.353635311126709
8341,1023,0.35937273502349854
8341,16895,0.3330548405647278
8341,12116,0.31279879808425903
8341,12236,0.30248093605041504
16534,16005,0.33289986848831177
16534,16539,0.3365817070007324
16534,21734,0.30747342109680176
16534,21652,0.30122023820877075
8343,6120,0.32602185010910034
8343,21216,0.3080716133117676
8345,1764,0.30978524684906006
8345,4763,0.328876793384552
8345,23545,0.3250783681869507
8346,280,0.31019312143325806
16539,455,0.3494807481765747
16539,1242,0.34296929836273193
16539,2478,0.35084646940231323
16539,3090,0.3088814616203308
16539,3868,0.3167142868041992
16539,5885,0.32887333631515503
16539,7000,0.37005650997161865
16539,8392,0.34674882888793945
16539,11456,0.31492680311203003
16539,13534,0.3100999593734741
16539,15877,0.30650633573532104
16539,23240,0.39139020442962646
16539,22298,0.3785629868507385
16539,7590,0.3642118573188782
16539,17854,0.34632396697998047
16539,21652,0.3393656015396118
16539,19271,0.32605719566345215
16539,14989,0.32038581371307373
16539,17267,0.30872058868408203
16539,21225,0.30819249153137207
16539,22074,0.3062284588813782
16539,18589,0.30096083879470825
16539,17857,0.37176984548568726
16539,21228,0.39040684700012207
16539,23157,0.33493298292160034
16540,4496,0.32074445486068726
16540,10208,0.3484398126602173
8349,23349,0.315765917301178
8350,5700,0.3259470462799072
8350,6857,0.3660297393798828
8350,16316,0.4822181463241577
8350,8352,0.3887168765068054
8350,9621,0.32311737537384033
8350,12335,0.32118523120880127
8352,3319,0.3292681574821472
8352,3895,0.3117193579673767
8352,16316,0.39713960886001587
8352,6134,0.3296387195587158
8352,9621,0.324912428855896
8352,18186,0.3008670210838318
16545,22298,0.308594286441803
16546,13940,0.35117650032043457
163,21548,0.3557267189025879
163,21546,0.3103553056716919
163,18714,0.3042253851890564
8353,2733,0.3165968656539917
8353,5460,0.3614196181297302
8353,16926,0.30475854873657227
165,2652,0.5020783245563507
165,254,0.43391233682632446
165,251,0.4123774766921997
165,2979,0.349245548248291
165,14957,0.34667080640792847
165,5051,0.3086051940917969
16548,18089,0.33676499128341675
8357,1225,0.3502556085586548
8357,6215,0.34900689125061035
8357,9801,0.3480381965637207
8357,9252,0.34651684761047363
16552,10964,0.30066895484924316
16552,1134,0.3051246404647827
16552,18560,0.30026352405548096
16553,343,0.3005273938179016
16553,11790,0.3169417977333069
16553,12917,0.36395472288131714
16553,12942,0.3517574667930603
16553,22175,0.3026323914527893
170,3874,0.32253319025039673
170,17851,0.31197553873062134
171,18683,0.39365845918655396
171,18229,0.3767475485801697
171,13816,0.3534255027770996
171,11637,0.33547359704971313
171,10449,0.33502471446990967
171,10156,0.3332337737083435
171,20520,0.3320876955986023
171,4488,0.3310202956199646
171,21208,0.3305307626724243
171,8109,0.32416272163391113
171,1873,0.3235660195350647
171,20672,0.3176943063735962
171,12577,0.3160029649734497
171,17267,0.3067496418952942
171,23063,0.3018035888671875
171,3446,0.32983821630477905
171,8376,0.32988643646240234
171,9474,0.3242843747138977
171,10113,0.3286093473434448
171,10862,0.30378830432891846
171,18542,0.33919966220855713
171,20005,0.39281779527664185
171,20347,0.3369668126106262
171,20897,0.310394823551178
171,22619,0.3079349398612976
171,23389,0.3623567223548889
16555,716,0.33021193742752075
16555,3236,0.3447284698486328
16555,4761,0.41315001249313354
16555,6976,0.33309251070022583
16555,11792,0.37579768896102905
16555,15109,0.3096765875816345
16555,4528,0.33497726917266846
173,5051,0.32522714138031006
172,9961,0.3217330574989319
168,13940,0.30104708671569824
16560,16865,0.34187668561935425
16561,2248,0.30462396144866943
16561,4418,0.3491690754890442
16561,5335,0.7850250601768494
16561,12688,0.31594014167785645
16561,12919,0.42543840408325195
16561,14225,0.38967037200927734
16561,15106,0.3430812358856201
16561,16162,0.33338624238967896
16561,23994,0.4338025450706482
16561,8934,0.386080801486969
16561,7913,0.38437384366989136
16561,4528,0.3578861951828003
16561,19374,0.31274765729904175
16561,19702,0.3071873188018799
16561,18452,0.3065450191497803
16561,11867,0.30495381355285645
16561,19581,0.30005013942718506
16561,17467,0.3093119263648987
16561,20321,0.4166305661201477
16561,20800,0.31813371181488037
16561,23761,0.35030466318130493
8369,14359,0.3346942663192749
8369,14733,0.3295706510543823
8369,10872,0.32892072200775146
8369,21091,0.3232339024543762
8369,18225,0.3111002445220947
8369,14227,0.35193902254104614
8369,16186,0.3071964979171753
177,8461,0.32845205068588257
179,10543,0.30456769466400146
179,6482,0.3364430069923401
16565,6091,0.3931592106819153
16565,11583,0.30044806003570557
16565,11867,0.31157833337783813
16565,12670,0.3830444812774658
16565,12916,0.30745041370391846
16565,14225,0.30965787172317505
16565,14540,0.32939958572387695
16565,15304,0.35336393117904663
16565,15305,0.3287016749382019
16565,18839,0.33111244440078735
16565,17293,0.36412519216537476
181,18298,0.30449771881103516
183,18171,0.30076563358306885
8376,4723,0.361534059047699
8376,6482,0.3123983144760132
8376,8381,0.478448748588562
8376,10156,0.43680256605148315
8376,18683,0.3880590796470642
8376,20672,0.3496161103248596
8376,20005,0.33946120738983154
8376,4488,0.32908445596694946
8376,20347,0.31527161598205566
8376,3974,0.3072628378868103
8376,12218,0.30550700426101685
8376,3217,0.3050278425216675
185,2122,0.35523664951324463
185,17652,0.314231812953949
185,5799,0.3147602677345276
185,10129,0.32396239042282104
8378,2205,0.30726760625839233
8378,12184,0.3392847180366516
8378,20603,0.3329140543937683
8378,14944,0.3166862726211548
8378,17904,0.3008074164390564
8372,8386,0.5357577502727509
8381,20672,0.3200727701187134
8381,4488,0.3017931580543518
16574,5426,0.312608540058136
16574,12918,0.3053787350654602
16578,3901,0.3074542284011841
16578,15137,0.35220515727996826
16578,18726,0.33366310596466064
16578,21536,0.32446563243865967
8386,2158,0.3238309621810913
16580,21216,0.33874452114105225
8392,1242,0.3117544651031494
8392,4015,0.3869205117225647
8392,5701,0.30386120080947876
8392,22298,0.44799649715423584
8392,7590,0.40642619132995605
8392,23240,0.4055578112602234
8392,8960,0.3920987844467163
8392,17854,0.3865199089050293
8392,9020,0.3649138808250427
8392,15869,0.35702741146087646
8392,17267,0.3524109125137329
8392,3087,0.3388292193412781
8392,18589,0.3212788701057434
8392,15871,0.32109498977661133
8392,21734,0.31914985179901123
8392,22074,0.3189239501953125
8392,2630,0.3188944458961487
8392,5885,0.3088427186012268
8392,11974,0.30875128507614136
8392,23678,0.3077837824821472
201,7112,0.30994802713394165
8394,7596,0.3026431202888489
8395,22311,0.3503350615501404
8395,21338,0.3343530297279358
16587,3863,0.4123747944831848
16587,7233,0.3326541781425476
16587,7496,0.35094791650772095
16587,23654,0.32318079471588135
16589,680,0.3374611735343933
16589,4804,0.34524035453796387
209,1697,0.349582314491272
8402,23654,0.3705436587333679
214,23250,0.3206785321235657
214,22344,0.3031401038169861
8414,10327,0.3383530378341675
8414,15865,0.30923163890838623
8414,14952,0.3060382604598999
8414,4628,0.30368512868881226
8414,20496,0.30306267738342285
8414,22095,0.3028247356414795
8414,18173,0.3011155128479004
16608,280,0.33721065521240234
16608,3774,0.30016928911209106
16608,5316,0.3322739005088806
230,14998,0.3290686011314392
230,22090,0.3224886655807495
230,23434,0.30676889419555664
230,2446,0.30183732509613037
230,7513,0.31633806228637695
16615,4767,0.31189119815826416
16615,5845,0.3498649001121521
16615,5883,0.3468315601348877
16615,8980,0.31771308183670044
16615,12007,0.30003148317337036
16615,4220,0.37061047554016113
16615,18280,0.3115004301071167
16615,22102,0.3017783761024475
232,235,0.38771671056747437
232,8947,0.300102174282074
232,12737,0.32761454582214355
233,12049,0.3020029067993164
16618,1396,0.3178861141204834
16618,5618,0.3206479549407959
16618,8928,0.338218092918396
16618,22043,0.36117786169052124
235,7779,0.35956478118896484
235,22292,0.33806419372558594
235,4936,0.3253285884857178
235,21870,0.3192157745361328
235,8947,0.30560511350631714
235,15189,0.3043521046638489
235,12737,0.3009966015815735
235,2122,0.3116074204444885
235,5525,0.30793237686157227
235,17268,0.3566533923149109
8428,2263,0.3233191967010498
8428,614,0.32394254207611084
8428,14955,0.3039887547492981
8425,19927,0.35256725549697876
8425,4746,0.34758460521698
8425,12497,0.3135215640068054
16622,11867,0.3136507272720337
239,20774,0.371745765209198
239,11067,0.3619440793991089
239,11061,0.3548972010612488
239,22464,0.34422630071640015
239,20749,0.3413795828819275
239,13614,0.3369559645652771
239,16939,0.3243599534034729
239,1087,0.3060736656188965
239,19447,0.30509477853775024
239,20762,0.30435460805892944
239,13412,0.3002094626426697
239,1088,0.3038846254348755
241,1548,0.3696403503417969
8434,2227,0.32682859897613525
8434,4136,0.30729836225509644
8434,5003,0.33992576599121094
8434,866,0.35007548332214355
8434,17929,0.3396304249763489
8434,10118,0.3368467688560486
8434,23363,0.31795114278793335
8434,21499,0.31534111499786377
8434,8870,0.31266993284225464
8434,8994,0.310621440410614
8434,21470,0.3063967227935791
8434,12539,0.3005680441856384
8434,9214,0.40325456857681274
247,11978,0.3778080344200134
247,16067,0.34898197650909424
247,4621,0.3059372901916504
247,5790,0.3034785985946655
247,19969,0.3028112053871155
250,20578,0.36044085025787354
250,256,0.3284493088722229
251,254,0.5282807350158691
251,2652,0.4662940502166748
251,14957,0.35873228311538696
251,16315,0.3558657765388489
251,895,0.3169568181037903
251,12193,0.3136727809906006
251,3006,0.3007035255432129
251,5702,0.3026353120803833
8444,1760,0.32877272367477417
8444,8448,0.7232338786125183
8444,20116,0.3090420961380005
16634,14788,0.3021584749221802
16634,16639,0.30385029315948486
16634,22857,0.31366223096847534
254,2652,0.5961996614933014
254,23679,0.40616047382354736
254,14957,0.3728412389755249
254,16315,0.3340446949005127
254,4017,0.32356250286102295
254,260,0.31411296129226685
16635,4940,0.38882285356521606
16635,10114,0.3089485764503479
16635,23421,0.3100568652153015
256,20578,0.30522382259368896
258,20568,0.44235336780548096
258,18634,0.4272308945655823
258,15511,0.39315861463546753
258,6648,0.3244103789329529
258,22802,0.31911593675613403
258,18007,0.31600290536880493
258,18267,0.314694344997406
258,15665,0.30573326349258423
258,2247,0.30543839931488037
258,20460,0.30514490604400635
258,261,0.414767861366272
258,3486,0.32443737983703613
258,11637,0.32944726943969727
258,13496,0.3473907709121704
258,17264,0.30485254526138306
258,19518,0.32075345516204834
8451,1081,0.3144083023071289
8451,1761,0.3062654733657837
8451,2326,0.3463229537010193
260,7467,0.33407020568847656
260,11745,0.3020126223564148
261,20568,0.5704834461212158
261,18267,0.311468243598938
261,13496,0.3046446442604065
8450,1184,0.31619662046432495
8450,20529,0.4140831232070923
16639,16642,0.404338002204895
16639,17097,0.300911545753479
16645,19645,0.3608493208885193
8458,4596,0.3522399067878723
8458,4550,0.38224154710769653
8458,23465,0.3211832046508789
8458,14690,0.3124909996986389
8461,4017,0.30988723039627075
270,17064,0.38092756271362305
270,415,0.33467715978622437
270,6305,0.3335309624671936
270,1626,0.3167312741279602
270,19306,0.3124537467956543
16655,21441,0.4185355305671692
16655,23133,0.358909547328949
8462,721,0.300606369972229
8462,22596,0.3171205520629883
8462,6039,0.30183595418930054
8462,23165,0.30014967918395996
275,278,0.35756105184555054
275,1733,0.3330708146095276
275,18316,0.367877721786499
275,23389,0.36498451232910156
16659,3448,0.33952057361602783
16659,9943,0.3997604250907898
16659,11606,0.33332663774490356
16659,14643,0.3283056616783142
16659,20556,0.34944647550582886
16663,3217,0.3137426972389221
16663,18672,0.3122594356536865
280,1795,0.4578052759170532
280,757,0.43403202295303345
280,16919,0.39208364486694336
280,319,0.3740205764770508
280,1387,0.3711003065109253
280,21135,0.3613126873970032
280,22137,0.35126322507858276
280,10357,0.35063880681991577
280,2666,0.34963172674179077
280,12184,0.3468738794326782
280,23007,0.34554994106292725
280,5316,0.34362614154815674
280,2444,0.3422898054122925
280,14944,0.33880317211151123
280,6168,0.3361569046974182
280,13238,0.33320266008377075
280,3774,0.3291470408439636
280,7668,0.3268197774887085
280,2735,0.32641667127609253
280,1877,0.3478182554244995
280,2205,0.3115994334220886
280,5592,0.31635820865631104
280,6087,0.3282025456428528
280,18108,0.30987417697906494
280,19220,0.3033123016357422
8473,6051,0.32267630100250244
281,22587,0.3097243309020996
281,17695,0.30869388580322266
284,23202,0.4271997809410095
284,13032,0.405839204788208
284,2620,0.3852050304412842
284,13035,0.377372145652771
284,18206,0.3468279242515564
284,2901,0.3453674912452698
284,9710,0.35920798778533936
284,12218,0.31383174657821655
284,15032,0.33491969108581543
284,18672,0.3099563717842102
284,21346,0.36005353927612305
284,21702,0.3135908246040344
8478,14080,0.4286336898803711
8478,10485,0.3460462689399719
8478,17904,0.3349841237068176
287,10905,0.35811513662338257
287,14248,0.34496593475341797
287,18531,0.3138652443885803
287,2525,0.3012942671775818
287,11366,0.3084179162979126
287,21100,0.3568739891052246
288,7845,0.311345636844635
296,22622,0.31430453062057495
8490,12012,0.3660581111907959
8490,11392,0.3180633783340454
8490,14248,0.30355894565582275
16685,16225,0.32314473390579224
8495,17854,0.30988919734954834
16688,721,0.3496445417404175
16688,6039,0.3489578366279602
8496,17804,0.3945600390434265
8496,17614,0.338240385055542
8496,5799,0.3078339099884033
8496,10923,0.30786222219467163
8496,19146,0.35886627435684204
8496,23681,0.35520118474960327
8497,5806,0.36562055349349976
8497,8956,0.3190678358078003
8497,12229,0.31800228357315063
8497,17928,0.3037741780281067
16692,15016,0.3154943585395813
315,14944,0.3715868592262268
315,18171,0.3573710322380066
315,23007,0.30345964431762695
315,10357,0.3027581572532654
315,16919,0.30174416303634644
316,19359,0.4079795479774475
316,18709,0.40320712327957153
316,20558,0.3725895881652832
316,8913,0.36983567476272583
316,2169,0.362798273563385
316,10129,0.32137900590896606
316,5779,0.32103419303894043
316,9887,0.32004523277282715
316,13055,0.3162524700164795
316,4328,0.3139166831970215
316,18884,0.30258703231811523
316,4998,0.3128959536552429
316,17282,0.320830762386322
317,10129,0.4188120365142822
317,1026,0.347187340259552
317,787,0.3394399881362915
317,21572,0.33314281702041626
317,1039,0.3288037180900574
317,5886,0.3277524709701538
317,11419,0.32547247409820557
319,1795,0.33643674850463867
319,13110,0.4003097414970398
319,15836,0.33335012197494507
8513,9553,0.4629095792770386
8513,12981,0.30505675077438354
321,22480,0.38816964626312256
321,22054,0.34768974781036377
321,1315,0.33796894550323486
321,14147,0.3609497547149658
321,15118,0.31493067741394043
321,16173,0.3051506280899048
321,16965,0.3552080988883972
8518,12416,0.3255563974380493
8519,2552,0.30276942253112793
8519,3217,0.32931965589523315
8519,17781,0.32936811447143555
8519,15032,0.3035597801208496
331,14956,0.32729238271713257
331,13569,0.32718944549560547
331,19666,0.32188737392425537
8524,13479,0.3472733497619629
8524,18626,0.3378738760948181
16715,3519,0.3088318705558777
8528,4947,0.3825709819793701
8528,5651,0.3225802183151245
8528,6252,0.30121922492980957
8528,4964,0.36412477493286133
8528,14306,0.3553618788719177
8528,9680,0.3549111485481262
8528,8980,0.33403968811035156
8528,17896,0.3260424733161926
8528,18709,0.32515615224838257
8528,4526,0.31841421127319336
8528,22225,0.30429786443710327
16721,9876,0.3133266568183899
16723,3415,0.3245757222175598
16723,4443,0.30644094944000244
16723,5010,0.302711546421051
16723,9993,0.3190873861312866
16723,15106,0.5392279326915741
16723,16162,0.3338673710823059
16723,9082,0.4431307911872864
16723,20076,0.36545997858047485
16723,23612,0.36190682649612427
16723,21325,0.3047640323638916
16723,18452,0.3018059730529785
340,9349,0.34337443113327026
340,12124,0.31082683801651
340,17687,0.31012916564941406
340,3086,0.31798505783081055
343,14377,0.3467342257499695
343,15987,0.32990217208862305
343,16919,0.32030731439590454
343,14944,0.31541723012924194
343,23189,0.310924768447876
343,11802,0.3104037642478943
343,23830,0.30936384201049805
343,4663,0.30465251207351685
343,12917,0.3033619523048401
343,12942,0.30094093084335327
343,17904,0.30058348178863525
343,11790,0.38913601636886597
8536,20799,0.3593379855155945
8536,16034,0.34013038873672485
8537,6084,0.322723925113678
8537,23316,0.3431529998779297
8537,12087,0.3086540102958679
8537,9003,0.3106032609939575
8537,14788,0.317574143409729
345,5555,0.39713144302368164
346,22087,0.3992346525192261
346,5821,0.3906990885734558
346,8110,0.3512778878211975
346,7058,0.32939600944519043
16732,694,0.3429070711135864
16732,10532,0.32351917028427124
16732,23573,0.3959406018257141
16732,18173,0.32140636444091797
16732,23914,0.3218914866447449
347,18991,0.35066288709640503
347,20799,0.3283931612968445
