id,label,type,author,degree_centrality,community,top_terms
3711,The happiness and peace attained by those satisfied by the nectar of spiritual tranquillity is not attained by greedy persons restlessly moving here and there.,quote,Chanakya,0.0004179728317659352,community_35,happiness_happy_life
11904,Strength is one of those things you're supposed to have. You don't feel that you have it at the time you're going through it.,quote,Joan Didion,0.0004179728317659352,community_29,dreams_best_live
20096,"I wish our clever young poets would remember my homely definitions of prose and poetry that is, prose = words in their best order - poetry = the best words in the best order.",quote,Samuel Taylor Coleridge,0.0002089864158829676,community_13,poetry_poet_poem
20098,Common sense in an uncommon degree is what the world calls wisdom.,quote,Samuel Taylor Coleridge,0.001671891327063741,community_10,knowledge_wisdom_ignorance
3712,"A good wife is one who serves her husband in the morning like a mother does, loves him in the day like a sister does and pleases him like a prostitute in the night.",quote,Chanakya,0.0002089864158829676,community_38,marriage_love_married
3716,There is some self-interest behind every friendship. There is no friendship without self-interests. This is a bitter truth.,quote,Chanakya,0.0022988505747126436,community_28,friendship_music_friends
3717,Education is the best friend. An educated person is respected everywhere. Education beats the beauty and the youth.,quote,Chanakya,0.0002089864158829676,community_26,education_learning_experience
20101,The principle of the Gothic architecture is infinity made imaginable.,quote,Samuel Taylor Coleridge,0.0002089864158829676,community_15,architecture_space_art
11907,"Writing fiction is for me a fraught business, an occasion of daily dread for at least the first half of the novel, and sometimes all the way through. The work process is totally different from writing nonfiction. You have to sit down every day and make it up.",quote,Joan Didion,0.0004179728317659352,community_23,art_artist_nature
3721,"We should not fret for what is past, nor should we be anxious about the future men of discernment deal only with the present moment.",quote,Chanakya,0.0004179728317659352,community_33,truth_lie_falsehood
20115,"Sympathy constitutes friendship but in love there is a sort of antipathy, or opposing passion. Each strives to be the other, and both together make up one whole.",quote,Samuel Taylor Coleridge,0.0004179728317659352,community_28,friendship_music_friends
20116,Friendship is a sheltering tree.,quote,Samuel Taylor Coleridge,0.0006269592476489029,community_28,friendship_music_friends
20119,Love is flower like Friendship is like a sheltering tree.,quote,Samuel Taylor Coleridge,0.0008359456635318704,community_28,friendship_music_friends
20120,Poetry: the best words in the best order.,quote,Samuel Taylor Coleridge,0.0022988505747126436,community_13,poetry_poet_poem
11932,"Yesterday is history, tomorrow is a mystery, today is God's gift, that's why we call it the present.",quote,Joan Rivers,0.0004179728317659352,community_37,future_history_past
11934,"One life is all we have and we live it as we believe in living it. But to sacrifice what you are and to live without belief, that is a fate more terrible than dying.",quote,Joan of Arc,0.0014629049111807733,community_30,death_life_fear
11936,"Get up tomorrow early in the morning, and earlier than you did today, and do the best that you can. Always stay near me, for tomorrow I will have much to do and more than I ever had, and tomorrow blood will leave my body above the breast.",quote,Joan of Arc,0.0002089864158829676,community_29,dreams_best_live
3747,"Beauty is the sole ambition, the exclusive goal of Taste.",quote,Charles Baudelaire,0.0004179728317659352,community_8,beauty_woman_beautiful
20135,You have citizens who don't understand how government works and they're kind of soured on it. All they do is criticize. They have no idea that they can make things happen.,quote,Sandra Day O'Connor,0.0002089864158829676,community_21,politics_democracy_government
3752,"The pleasure we derive from the representation of the present is due, not only to the beauty it can be clothed in, but also to its essential quality of being the present.",quote,Charles Baudelaire,0.0002089864158829676,community_23,art_artist_nature
20137,"The more education a woman has, the wider the gap between men's and women's earnings for the same work.",quote,Sandra Day O'Connor,0.0004179728317659352,community_36,men_man_great
20140,Young women today often have very little appreciation for the real battles that took place to get women where they are today in this country. I don't know how much history young women today know about those battles.,quote,Sandra Day O'Connor,0.0004179728317659352,community_5,women_woman_men
11951,"You only live once - but if you work it right, once is enough.",quote,Joe E. Lewis,0.0002089864158829676,community_12,success_failure_succeed
20152,"I think the American Dream says that anything can happen if you work hard enough at it and are persistent, and have some ability. The sky is the limit to what you can build, and what can happen to you and your family.",quote,Sanford I. Weill,0.0002089864158829676,community_29,dreams_best_live
3771,Nature... is nothing but the inner voice of self-interest.,quote,Charles Baudelaire,0.0002089864158829676,community_16,imagination_nature_god
3772,Those men get along best with women who can get along best without them.,quote,Charles Baudelaire,0.0002089864158829676,community_36,men_man_great
3773,Music fathoms the sky.,quote,Charles Baudelaire,0.0002089864158829676,community_13,poetry_poet_poem
3774,There are as many kinds of beauty as there are habitual ways of seeking happiness.,quote,Charles Baudelaire,0.0008359456635318704,community_8,beauty_woman_beautiful
20162,Life is but thought.,quote,Sara Teasdale,0.0004179728317659352,community_16,imagination_nature_god
11970,History is the interpretation of the significance that the past has for us.,quote,Johan Huizinga,0.0010449320794148381,community_37,future_history_past
11973,In Europe art has to a large degree taken the place of religion. In America it seems rather to be science.,quote,Johan Huizinga,0.0008359456635318704,community_23,art_artist_nature
11974,"These are strange times. Reason, which once combatted faith and seemed to have conquered it, now has to look to faith to save it from dissolution.",quote,Johan Huizinga,0.0014629049111807733,community_6,faith_god_believe
11977,All human wisdom works and has worries and grief as reward.,quote,Johann Georg Hamann,0.0002089864158829676,community_35,happiness_happy_life
11978,Poetry is the mother-tongue of the human race.,quote,Johann Georg Hamann,0.004806687565308255,community_13,poetry_poet_poem
3791,"Ignorance more frequently begets confidence than does knowledge: it is those who know little, and not those who know much, who so positively assert that this or that problem will never be solved by science.",quote,Charles Darwin,0.0014629049111807733,community_10,knowledge_wisdom_ignorance
20178,Does politics have to be injected into everything?,quote,Sargent Shriver,0.0002089864158829676,community_21,politics_democracy_government
11990,Music is an agreeable harmony for the honor of God and the permissible delights of the soul.,quote,Johann Sebastian Bach,0.0010449320794148381,community_28,friendship_music_friends
3800,How paramount the future is to the present when one is surrounded by children.,quote,Charles Darwin,0.0002089864158829676,community_37,future_history_past
3801,A man's friendships are one of the best measures of his worth.,quote,Charles Darwin,0.001671891327063741,community_36,men_man_great
20186,"If education does not create a need for the best in life, then we are stuck in an undemocratic, rigid caste society.",quote,Sargent Shriver,0.0002089864158829676,community_10,knowledge_wisdom_ignorance
11998,There is a courtesy of the heart it is allied to love. From its springs the purest courtesy in the outward behavior.,quote,Johann Wolfgang von Goethe,0.0004179728317659352,community_0,love_life_loving
3808,"There are dark shadows on the earth, but its lights are stronger in the contrast.",quote,Charles Dickens,0.0002089864158829676,community_16,imagination_nature_god
12001,"Love can do much, but duty more.",quote,Johann Wolfgang von Goethe,0.0004179728317659352,community_0,love_life_loving
3811,"Charity begins at home, and justice begins next door.",quote,Charles Dickens,0.0002089864158829676,community_28,friendship_music_friends
12003,Which government is the best? The one that teaches us to govern ourselves.,quote,Johann Wolfgang von Goethe,0.0006269592476489029,community_19,best_government_healthy
20198,"Age is a case of mind over matter. If you don't mind, it don't matter.",quote,Satchel Paige,0.0010449320794148381,community_17,age_matter_number
12007,Beauty is everywhere a welcome guest.,quote,Johann Wolfgang von Goethe,0.002716823406478579,community_8,beauty_woman_beautiful
12009,A useless life is an early death.,quote,Johann Wolfgang von Goethe,0.0006269592476489029,community_30,death_life_fear
12011,"As soon as you trust yourself, you will know how to live.",quote,Johann Wolfgang von Goethe,0.0004179728317659352,community_29,dreams_best_live
12012,"It is the strange fate of man, that even in the greatest of evils the fear of the worst continues to haunt him.",quote,Johann Wolfgang von Goethe,0.0002089864158829676,community_4,courage_fear_man
12013,"Beauty is a manifestation of secret natural laws, which otherwise would have been hidden from us forever.",quote,Johann Wolfgang von Goethe,0.0002089864158829676,community_8,beauty_woman_beautiful
3822,"Most men are individuals no longer so far as their business, its activities, or its moralities are concerned. They are not units but fractions.",quote,Charles Dickens,0.0002089864158829676,community_36,men_man_great
3823,"There is a wisdom of the head, and a wisdom of the heart.",quote,Charles Dickens,0.004806687565308255,community_10,knowledge_wisdom_ignorance
12015,In art the best is good enough.,quote,Johann Wolfgang von Goethe,0.0010449320794148381,community_23,art_artist_nature
12019,Love and desire are the spirit's wings to great deeds.,quote,Johann Wolfgang von Goethe,0.0002089864158829676,community_38,marriage_love_married
20212,A man is only as good as what he loves.,quote,Saul Bellow,0.0014629049111807733,community_36,men_man_great
3828,Any man may be in good spirits and good temper when he's well dressed. There ain't much credit in that.,quote,Charles Dickens,0.0004179728317659352,community_36,men_man_great
20213,A great deal of intelligence can be invested in ignorance when the need for illusion is deep.,quote,Saul Bellow,0.0010449320794148381,community_10,knowledge_wisdom_ignorance
20215,What is art but a way of seeing?,quote,Saul Bellow,0.0002089864158829676,community_23,art_artist_nature
3832,Great men are seldom over-scrupulous in the arrangement of their attire.,quote,Charles Dickens,0.001671891327063741,community_36,men_man_great
12025,"Music is either sacred or secular. The sacred agrees with its dignity, and here has its greatest effect on life, an effect that remains the same through all ages and epochs. Secular music should be cheerful throughout.",quote,Johann Wolfgang von Goethe,0.0002089864158829676,community_28,friendship_music_friends
10530,I do not fear computers. I fear the lack of them.,quote,Isaac Asimov,0.0002089864158829676,community_14,humor_funny_comedy
12027,The person born with a talent they are meant to use will find their greatest happiness in using it.,quote,Johann Wolfgang von Goethe,0.0006269592476489029,community_25,great_artist_born
12028,"We know accurately only when we know little, with knowledge doubt increases.",quote,Johann Wolfgang von Goethe,0.001671891327063741,community_10,knowledge_wisdom_ignorance
12029,Self-knowledge comes from knowing other men.,quote,Johann Wolfgang von Goethe,0.0012539184952978057,community_36,men_man_great
3837,Politics makes strange bedfellows.,quote,Charles Dudley Warner,0.001671891327063741,community_21,politics_democracy_government
20220,"Do the best that you can in the place where you are, and be kind.",quote,Scott Nearing,0.0006269592476489029,community_29,dreams_best_live
20223,"In fact, in lyric poetry, truthfulness becomes recognizable as a ring of truth within the medium itself.",quote,Seamus Heaney,0.0002089864158829676,community_13,poetry_poet_poem
3841,The details are not the details. They make the design.,quote,Charles Eames,0.0002089864158829676,community_15,architecture_space_art
3840,In architecture the idea degenerated. Design allows a more direct and pleasurable route.,quote,Charles Eames,0.0004179728317659352,community_15,architecture_space_art
20225,"Poetry is always slightly mysterious, and you wonder what is your relationship to it.",quote,Seamus Heaney,0.0004179728317659352,community_13,poetry_poet_poem
12036,The soul that sees beauty may sometimes walk alone.,quote,Johann Wolfgang von Goethe,0.0006269592476489029,community_8,beauty_woman_beautiful
12037,"What is important in life is life, and not the result of life.",quote,Johann Wolfgang von Goethe,0.003134796238244514,community_39,life_change_death
3845,Design is a plan for arranging elements in such a way as best to accomplish a particular purpose.,quote,Charles Eames,0.0002089864158829676,community_15,architecture_space_art
12030,No one would talk much in society if they knew how often they misunderstood others.,quote,Johann Wolfgang von Goethe,0.0002089864158829676,community_10,knowledge_wisdom_ignorance
12033,The best government is that which teaches us to govern ourselves.,quote,Johann Wolfgang von Goethe,0.0008359456635318704,community_19,best_government_healthy
20232,I credit poetry for making this space-walk possible.,quote,Seamus Heaney,0.0002089864158829676,community_13,poetry_poet_poem
12042,Love does not dominate it cultivates.,quote,Johann Wolfgang von Goethe,0.0029258098223615466,community_0,love_life_loving
20239,Ugliness is in a way superior to beauty because it lasts.,quote,Serge Gainsbourg,0.0006269592476489029,community_8,beauty_woman_beautiful
12048,Character develops itself in the stream of life.,quote,Johann Wolfgang von Goethe,0.0004179728317659352,community_36,men_man_great
12049,Wisdom is found only in truth.,quote,Johann Wolfgang von Goethe,0.0010449320794148381,community_10,knowledge_wisdom_ignorance
3858,A good boss makes his men realize they have more ability than they think they have so that they consistently do better work than they thought they could.,quote,Charles Erwin Wilson,0.0004179728317659352,community_36,men_man_great
12050,Superstition is the poetry of life.,quote,Johann Wolfgang von Goethe,0.0004179728317659352,community_13,poetry_poet_poem
3860,"A man has to live with himself, and he should see to it that he always has good company.",quote,Charles Evans Hughes,0.0002089864158829676,community_18,strength_man_does
12054,"Just trust yourself, then you will know how to live.",quote,Johann Wolfgang von Goethe,0.0006269592476489029,community_29,dreams_best_live
3863,The main thing I believe in is freedom.,quote,Charles Evers,0.0014629049111807733,community_22,freedom_free_liberty
3868,Faith is the heroism of the intellect.,quote,Charles Henry Parkhurst,0.004597701149425287,community_6,faith_god_believe
20253,"To me, freedom entitles you to do something, not to not do something.",quote,Shel Silverstein,0.0022988505747126436,community_22,freedom_free_liberty
12062,Doubt grows with knowledge.,quote,Johann Wolfgang von Goethe,0.003134796238244514,community_10,knowledge_wisdom_ignorance
3870,Faith is a kind of winged intellect. The great workmen of history have been men who believed like giants.,quote,Charles Henry Parkhurst,0.002716823406478579,community_6,faith_god_believe
12060,A really great talent finds its happiness in execution.,quote,Johann Wolfgang von Goethe,0.0006269592476489029,community_25,great_artist_born
12061,"Life belongs to the living, and he who lives must be prepared for changes.",quote,Johann Wolfgang von Goethe,0.0004179728317659352,community_39,life_change_death
3874,The ultimate ground of faith and knowledge is confidence in God.,quote,Charles Hodge,0.003134796238244514,community_6,faith_god_believe
12067,"Trust yourself, then you will know how to live.",quote,Johann Wolfgang von Goethe,0.001671891327063741,community_29,dreams_best_live
20257,"I think that everything you do helps you to write if you're a writer. Adversity and success both contribute largely to making you what you are. If you don't experience either one of those, you're being deprived of something.",quote,Shelby Foote,0.0004179728317659352,community_13,poetry_poet_poem
3877,Failure sometimes enlarges the spirit. You have to fall back upon humanity and God.,quote,Charles Horton Cooley,0.0008359456635318704,community_6,faith_god_believe
12069,The mediator of the inexpressible is the work of art.,quote,Johann Wolfgang von Goethe,0.0002089864158829676,community_23,art_artist_nature
3879,An artist cannot fail it is a success to be one.,quote,Charles Horton Cooley,0.0010449320794148381,community_25,great_artist_born
3881,"Our individual lives cannot, generally, be works of art unless the social order is also.",quote,Charles Horton Cooley,0.0002089864158829676,community_23,art_artist_nature
12075,An unused life is an early death.,quote,Johann Wolfgang von Goethe,0.0014629049111807733,community_30,death_life_fear
12076,"It is not doing the thing we like to do, but liking the thing we have to do, that makes life blessed.",quote,Johann Wolfgang von Goethe,0.0006269592476489029,community_35,happiness_happy_life
3885,There can be nothing exclusive about substantial art. It comes directly out of the heart of the experience of life and thinking about life and living life.,quote,Charles Ives,0.0002089864158829676,community_23,art_artist_nature
3886,"You cannot set art off in a corner and hope for it to have vitality, reality, and substance.",quote,Charles Ives,0.0002089864158829676,community_15,architecture_space_art
3884,But maybe music was not intended to satisfy the curious definiteness of man. Maybe it is better to hope that music may always be transcendental language in the most extravagant sense.,quote,Charles Ives,0.0004179728317659352,community_28,friendship_music_friends
12080,"The diversity of the phenomena of nature is so great, and the treasures hidden in the heavens so rich, precisely in order that the human mind shall never be lacking in fresh nourishment.",quote,Johannes Kepler,0.0002089864158829676,community_16,imagination_nature_god
3891,No one ever attains success by simply doing what is required of him.,quote,Charles Kendall Adams,0.0004179728317659352,community_18,strength_man_does
20276,"I believe that peace with the Palestinians is most urgent - urgent than ever before. It is necessary. It is crucial. It is possible. A delay may worsen its chances. Israel and the Palestinians are, in my judgment, ripe today to restart the peace process.",quote,Shimon Peres,0.0004179728317659352,community_9,war_peace_justice
3893,"A blessed thing it is for any man or woman to have a friend, one human soul whom we can trust utterly, who knows the best and worst of us, and who loves us in spite of all our faults.",quote,Charles Kingsley,0.0002089864158829676,community_35,happiness_happy_life
12086,Our Constitution was made only for a moral and religious people. It is wholly inadequate to the government of any other.,quote,John Adams,0.0008359456635318704,community_20,government_people_bible
3895,There is a great deal of human nature in man.,quote,Charles Kingsley,0.0020898641588296763,community_36,men_man_great
12087,There is danger from all men. The only maxim of a free government ought to be to trust no man living with power to endanger the public liberty.,quote,John Adams,0.0008359456635318704,community_20,government_people_bible
12089,Fear is the foundation of most governments.,quote,John Adams,0.0004179728317659352,community_20,government_people_bible
12090,"A government of laws, and not of men.",quote,John Adams,0.0008359456635318704,community_21,politics_democracy_government
3901,"There are two freedoms - the false, where a man is free to do what he likes the true, where he is free to do what he ought.",quote,Charles Kingsley,0.0012539184952978057,community_22,freedom_free_liberty
12101,In politics the middle way is none at all.,quote,John Adams,0.0004179728317659352,community_27,religion_politics_man
20298,"Peace with the Palestinians will open ports of peace all around the Mediterranean. The duty of leaders is to pursue freedom ceaselessly, even in the face of hostility, in the face of doubt and disappointment. Just imagine what could be.",quote,Shimon Peres,0.0002089864158829676,community_9,war_peace_justice
20301,Knowledge is not skill. Knowledge plus ten thousand times is skill.,quote,Shinichi Suzuki,0.0006269592476489029,community_10,knowledge_wisdom_ignorance
12109,"The Hebrews have done more to civilize men than any other nation. If I were an atheist, and believed blind eternal fate, I should still believe that fate had ordained the Jews to be the most essential instrument for civilizing the nations.",quote,John Adams,0.0002089864158829676,community_32,power_religion_human
12112,"We live on an island surrounded by a sea of ignorance. As our island of knowledge grows, so does the shore of our ignorance.",quote,John Archibald Wheeler,0.001671891327063741,community_10,knowledge_wisdom_ignorance
12113,There is the view that poetry should improve your life. I think people confuse it with the Salvation Army.,quote,John Ashbery,0.0008359456635318704,community_13,poetry_poet_poem
12114,I don't look on poetry as closed works. I feel they're going on all the time in my head and I occasionally snip off a length.,quote,John Ashbery,0.0002089864158829676,community_13,poetry_poet_poem
12116,People are smarter than you might think.,quote,John Astin,0.0012539184952978057,community_26,education_learning_experience
3925,Let us live for the beauty of our own reality.,quote,Charles Lamb,0.0002089864158829676,community_8,beauty_woman_beautiful
20308,"Sometimes, surely, truth is closer to imagination or to intelligence, to love than to fact? To be accurate is not to be right.",quote,Shirley Hazzard,0.0025078369905956114,community_33,truth_lie_falsehood
12123,Happiness often sneaks in through a door you didn't know you left open.,quote,John Barrymore,0.0002089864158829676,community_35,happiness_happy_life
12124,A man is not old until regrets take the place of dreams.,quote,John Barrymore,0.0006269592476489029,community_16,imagination_nature_god
3933,"Real freedom lies in wildness, not in civilization.",quote,Charles Lindbergh,0.0002089864158829676,community_22,freedom_free_liberty
20319,Fear makes strangers of people who would be friends.,quote,Shirley MacLaine,0.0004179728317659352,community_4,courage_fear_man
3937,"Success is that old ABC - ability, breaks, and courage.",quote,Charles Luckman,0.0002089864158829676,community_12,success_failure_succeed
20321,"Well, success does not mean doing well.",quote,Shirley MacLaine,0.0020898641588296763,community_12,success_failure_succeed
20323,Things are done according to money these days.,quote,Shirley MacLaine,0.0006269592476489029,community_11,money_business_people
20327,Someday perhaps change will occur when times are ready for it instead of always when it is too late. Someday change will be accepted as life itself.,quote,Shirley MacLaine,0.0008359456635318704,community_39,life_change_death
12135,"The Bible is not man's word about God, but God's word about man.",quote,John Barth,0.0010449320794148381,community_20,government_people_bible
12137,Experience alone can give a final answer. The knowledge gained in a few years by a commission of the kind suggested would be worth more than volumes of mere assertions and contradictions.,quote,John Bates Clark,0.0002089864158829676,community_10,knowledge_wisdom_ignorance
3950,The man who has done his best has done everything.,quote,Charles M. Schwab,0.0010449320794148381,community_36,men_man_great
3951,"A man to carry on a successful business must have imagination. He must see things as in a vision, a dream of the whole thing.",quote,Charles M. Schwab,0.0002089864158829676,community_16,imagination_nature_god
3952,I don't live for poetry. I live far more than anybody else does.,quote,Charles Olson,0.0008359456635318704,community_13,poetry_poet_poem
12145,We must travel in the direction of our fear.,quote,John Berryman,0.0004179728317659352,community_4,courage_fear_man
12146,"Too many people in the modern world view poetry as a luxury, not a necessity like petrol. But to me it's the oil of life.",quote,John Betjeman,0.0002089864158829676,community_13,poetry_poet_poem
20341,Comedy has to be based on truth. You take the truth and you put a little curlicue at the end.,quote,Sid Caesar,0.0004179728317659352,community_14,humor_funny_comedy
12154,There can be no peace in the world so long as a large proportion of the population lack the necessities of life and believe that a change of the political and economic system will make them available. World peace must be based on world plenty.,quote,John Boyd Orr,0.0002089864158829676,community_9,war_peace_justice
20347,"Wisdom is a kind of knowledge. It is knowledge of the nature, career, and consequences of human values.",quote,Sidney Hook,0.003343782654127482,community_10,knowledge_wisdom_ignorance
20348,Music is love in search of a word.,quote,Sidney Lanier,0.0014629049111807733,community_28,friendship_music_friends
3965,Poetry is an orphan of silence. The words never quite equal the experience behind them.,quote,Charles Simic,0.0018808777429467085,community_13,poetry_poet_poem
3972,"It is not how much we have, but how much we enjoy, that makes happiness.",quote,Charles Spurgeon,0.0041797283176593526,community_35,happiness_happy_life
12164,"There may be Peace without Joy, and Joy without Peace, but the two combined make Happiness.",quote,John Buchan,0.0002089864158829676,community_35,happiness_happy_life
3974,"Wisdom is the right use of knowledge. To know is not to be wise. Many men know a great deal, and are all the greater fools for it. There is no fool so great a fool as a knowing fool. But to know how to use knowledge is to have wisdom.",quote,Charles Spurgeon,0.0010449320794148381,community_10,knowledge_wisdom_ignorance
3977,A vigorous temper is not altogether an evil. Men who are easy as an old shoe are generally of little worth.,quote,Charles Spurgeon,0.0002089864158829676,community_36,men_man_great
12171,"According to your sympathy, you will take pleasure in your own happiness or in the happiness of other people but it is always your own happiness you seek.",quote,John Buchanan Robinson,0.0002089864158829676,community_35,happiness_happy_life
3982,A lie can travel half way around the world while the truth is putting on its shoes.,quote,Charles Spurgeon,0.0010449320794148381,community_33,truth_lie_falsehood
20368,Dreams are often most profound when they seem the most crazy.,quote,Sigmund Freud,0.0004179728317659352,community_29,dreams_best_live
3984,"In giving us children, God places us in a position of both leadership and service. He calls us to give up our lives for someone else's sake - to abandon our own desires and put our child's interests first. Yet, according to His perfect design, it is through this selflessness that we can become truly fulfilled.",quote,Charles Stanley,0.0002089864158829676,community_1,hope_anger_god
12178,"A man can fail many times, but he isn't a failure until he begins to blame somebody else.",quote,John Burroughs,0.0014629049111807733,community_36,men_man_great
12179,A man can get discouraged many times but he is not a failure until he begins to blame somebody else and stops trying.,quote,John Burroughs,0.0006269592476489029,community_36,men_man_great
3991,"The Bible tells us that God will meet all our needs. He feeds the birds of the air and clothes the grass with the splendor of lilies. How much more, then, will He care for us, who are made in His image? Our only concern is to obey the heavenly Father and leave the consequences to Him.",quote,Charles Stanley,0.0002089864158829676,community_1,hope_anger_god
12183,"If you think you can do it, you can.",quote,John Burroughs,0.0008359456635318704,community_12,success_failure_succeed
12184,The secret of happiness is something to do.,quote,John Burroughs,0.0035527690700104496,community_35,happiness_happy_life
3992,"There is only one secure foundation: a genuine, deep relationship with Jesus Christ, which will carry you through any and all turmoil. No matter what storms are raging all around, you'll stand firm if you stand on His love.",quote,Charles Stanley,0.0002089864158829676,community_6,faith_god_believe
12186,"The Kingdom of Heaven is not a place, but a state of mind.",quote,John Burroughs,0.0004179728317659352,community_27,religion_politics_man
20375,Religion is an illusion and it derives its strength from the fact that it falls in with our instinctual desires.,quote,Sigmund Freud,0.0004179728317659352,community_27,religion_politics_man
20380,The goal of all life is death.,quote,Sigmund Freud,0.0012539184952978057,community_30,death_life_fear
3997,You have to have courage to be obedient to God.,quote,Charles Stanley,0.001671891327063741,community_6,faith_god_believe
3996,"Our heavenly Father understands our disappointment, suffering, pain, fear, and doubt. He is always there to encourage our hearts and help us understand that He's sufficient for all of our needs. When I accepted this as an absolute truth in my life, I found that my worrying stopped.",quote,Charles Stanley,0.0004179728317659352,community_1,hope_anger_god
20383,Men are strong so long as they represent a strong idea they become powerless when they oppose it.,quote,Sigmund Freud,0.0004179728317659352,community_36,men_man_great
3999,Earthly wisdom is doing what comes naturally. Godly wisdom is doing what the Holy Spirit compels us to do.,quote,Charles Stanley,0.0002089864158829676,community_10,knowledge_wisdom_ignorance
12193,"Blessed is the man who has some congenial work, some occupation in which he can put his heart, and which affords a complete outlet to all the forces there are in him.",quote,John Burroughs,0.0004179728317659352,community_2,god_forgiveness_anger
12196,"To treat your facts with imagination is one thing, to imagine your facts is another.",quote,John Burroughs,0.0006269592476489029,community_16,imagination_nature_god
20388,If youth knew if age could.,quote,Sigmund Freud,0.0004179728317659352,community_26,education_learning_experience
20391,"Most people do not really want freedom, because freedom involves responsibility, and most people are frightened of responsibility.",quote,Sigmund Freud,0.0010449320794148381,community_20,government_people_bible
4008,"When God speaks, oftentimes His voice will call for an act of courage on our part.",quote,Charles Stanley,0.0008359456635318704,community_6,faith_god_believe
20393,"I have found little that is 'good' about human beings on the whole. In my experience most of them are trash, no matter whether they publicly subscribe to this or that ethical doctrine or to none at all. That is something that you cannot say aloud, or perhaps even think.",quote,Sigmund Freud,0.0002089864158829676,community_32,power_religion_human
20395,Being entirely honest with oneself is a good exercise.,quote,Sigmund Freud,0.0002089864158829676,community_29,dreams_best_live
4012,"If the Lord says to give more than you think you are able to give, know that He will provide for you. Whether things are sailing smoothly or the bottom has dropped out, He is always trustworthy. You can count on Almighty God to keep His everlasting Word.",quote,Charles Stanley,0.0012539184952978057,community_6,faith_god_believe
12203,There is poetry as soon as we realize that we possess nothing.,quote,John Cage,0.0002089864158829676,community_13,poetry_poet_poem
12204,"I have nothing to say, I am saying it, and that is poetry.",quote,John Cage,0.0002089864158829676,community_13,poetry_poet_poem
4015,"Basically, there are two paths you can walk: faith or fear. It's impossible to simultaneously trust God and not trust God.",quote,Charles Stanley,0.0035527690700104496,community_6,faith_god_believe
4017,"When trouble comes, focus on God's ability to care for you.",quote,Charles Stanley,0.0008359456635318704,community_2,god_forgiveness_anger
20401,Men are more moral than they think and far more immoral than they can imagine.,quote,Sigmund Freud,0.0004179728317659352,community_36,men_man_great
4024,An unschooled man who knows how to meditate upon the Lord has learned far more than the man with the highest education who does not know how to meditate.,quote,Charles Stanley,0.0002089864158829676,community_36,men_man_great
12218,"Wisdom is the knowledge of good and evil, not the strength to choose between the two.",quote,John Cheever,0.003761755485893417,community_10,knowledge_wisdom_ignorance
12222,"Wisdom we know is the knowledge of good and evil, not the strength to choose between the two.",quote,John Cheever,0.003343782654127482,community_10,knowledge_wisdom_ignorance
20414,"Art for art's sake, money for God's sake.",quote,Simon Raven,0.0002089864158829676,community_23,art_artist_nature
20418,"The history of man is the history of crimes, and history can repeat. So information is a defence. Through this we can build, we must build, a defence against repetition.",quote,Simon Wiesenthal,0.0006269592476489029,community_37,future_history_past
12229,Poetry lies its way to the truth.,quote,John Ciardi,0.0022988505747126436,community_13,poetry_poet_poem
20422,Technology without hatred can be a blessing. Technology with hatred is always a disaster.,quote,Simon Wiesenthal,0.0002089864158829676,community_1,hope_anger_god
4042,I have come to the conclusion that politics are too serious a matter to be left to the politicians.,quote,Charles de Gaulle,0.0002089864158829676,community_21,politics_democracy_government
20428,"Imagination is always the fabric of social life and the dynamic of history. The influence of real needs and compulsions, of real interests and materials, is indirect because the crowd is never conscious of it.",quote,Simone Weil,0.0002089864158829676,community_16,imagination_nature_god
12236,Intelligence recognizes what has happened. Genius recognizes what will happen.,quote,John Ciardi,0.0006269592476489029,community_26,education_learning_experience
20430,Imagination and fiction make up more than three quarters of our real life.,quote,Simone Weil,0.0004179728317659352,community_16,imagination_nature_god
4050,"Nothing great will ever be achieved without great men, and men are great only if they are determined to be so.",quote,Charles de Gaulle,0.0004179728317659352,community_36,men_man_great
20434,"We can only know one thing about God - that he is what we are not. Our wretchedness alone is an image of this. The more we contemplate it, the more we contemplate him.",quote,Simone Weil,0.0010449320794148381,community_16,imagination_nature_god
4053,Politics is too serious a matter to be left to the politicians.,quote,Charles de Gaulle,0.0008359456635318704,community_21,politics_democracy_government
4056,"In order to become the master, the politician poses as the servant.",quote,Charles de Gaulle,0.0002089864158829676,community_36,men_man_great
20440,Whatever debases the intelligence degrades the entire human being.,quote,Simone Weil,0.0002089864158829676,community_27,religion_politics_man
20445,"To want friendship is a great fault. Friendship ought to be a gratuitous joy, like the joys afforded by art or life.",quote,Simone Weil,0.0004179728317659352,community_28,friendship_music_friends
20446,"What a country calls its vital... interests are not things that help its people live, but things that help it make war.",quote,Simone Weil,0.0002089864158829676,community_9,war_peace_justice
12260,"I do not think that there is any other quality so essential to success of any kind as the quality of perseverance. It overcomes almost everything, even nature.",quote,John D. Rockefeller,0.0002089864158829676,community_12,success_failure_succeed
12261,A friendship founded on business is better than a business founded on friendship.,quote,John D. Rockefeller,0.0004179728317659352,community_28,friendship_music_friends
20454,"Evil being the root of mystery, pain is the root of knowledge.",quote,Simone Weil,0.0002089864158829676,community_7,jealousy_fear_love
4072,Why should poetry have to make sense?,quote,Charlie Chaplin,0.0002089864158829676,community_13,poetry_poet_poem
20457,The future is made of the same stuff as the present.,quote,Simone Weil,0.0029258098223615466,community_37,future_history_past
