source,target,weight
596,14474,0.27478188276290894
597,7399,0.28719645738601685
597,4273,0.2664341926574707
598,667,0.3962251543998718
599,5886,0.2721624970436096
599,15512,0.26397037506103516
599,11370,0.26200664043426514
599,7263,0.25771182775497437
599,5891,0.25362592935562134
599,1764,0.25293558835983276
599,21572,0.2512229084968567
599,4815,0.28475135564804077
599,15447,0.2717495560646057
600,14749,0.29892808198928833
600,4628,0.29331594705581665
600,20552,0.28808557987213135
600,1725,0.27407801151275635
600,1728,0.2691190242767334
600,22095,0.2668913006782532
600,5541,0.26576948165893555
600,19857,0.26456373929977417
600,18173,0.262451708316803
600,5535,0.2589758038520813
600,11591,0.25104403495788574
600,5454,0.2575450539588928
601,10264,0.3509600758552551
601,18429,0.32100510597229004
601,2872,0.3028619885444641
601,2604,0.2770441770553589
601,11646,0.26089638471603394
603,18303,0.38756436109542847
603,14626,0.25910258293151855
604,22027,0.2564219832420349
604,11178,0.2505086660385132
605,3895,0.26068639755249023
606,12378,0.32960033416748047
606,21386,0.3021990656852722
606,4032,0.27310776710510254
606,21624,0.2725842595100403
607,20006,0.32881927490234375
607,20033,0.3222736120223999
607,7249,0.3123084306716919
607,23707,0.30892080068588257
607,9118,0.3047672510147095
607,7605,0.3008165955543518
607,14728,0.2863795757293701
607,7350,0.2803642153739929
607,11249,0.2773008346557617
607,976,0.275559663772583
607,3481,0.2575717568397522
610,14014,0.3252938389778137
610,10693,0.2840806841850281
610,12342,0.2671111226081848
610,8974,0.2657783627510071
610,11073,0.3099781274795532
611,7503,0.3339362144470215
611,7695,0.2841188907623291
611,16091,0.2689506411552429
611,16133,0.2594038248062134
611,16375,0.2587680220603943
611,22080,0.2852602005004883
612,10549,0.3022260069847107
612,22330,0.29480427503585815
612,4563,0.2783718705177307
612,19523,0.2697293758392334
612,7605,0.26876044273376465
612,23682,0.26807254552841187
612,17576,0.26727205514907837
612,22082,0.2665715217590332
612,10533,0.2658717632293701
612,8381,0.2624237537384033
612,9239,0.26132631301879883
612,16431,0.2602139711380005
612,12116,0.25682294368743896
612,6559,0.25161540508270264
612,1029,0.26185494661331177
612,2195,0.28998351097106934
612,3481,0.38098227977752686
612,3495,0.26324474811553955
612,4320,0.25455784797668457
612,4867,0.2944360375404358
612,7050,0.253807008266449
612,7172,0.2713698744773865
612,10073,0.2726951837539673
612,10460,0.2747817039489746
612,12028,0.25966405868530273
612,13966,0.27308452129364014
612,13984,0.2716957926750183
612,14716,0.2521636486053467
612,18285,0.3024834990501404
612,21320,0.26190686225891113
612,23193,0.2560917139053345
613,3624,0.4737083315849304
613,15439,0.3671688437461853
613,21753,0.3307293653488159
613,7197,0.3181185722351074
613,7249,0.31286853551864624
613,631,0.30085134506225586
613,19426,0.29616647958755493
613,20033,0.2943468689918518
613,4496,0.28671562671661377
613,10155,0.28255319595336914
613,7172,0.2816125154495239
613,3285,0.279726505279541
613,1038,0.27357667684555054
613,12664,0.2675042152404785
613,21320,0.2672305703163147
613,6837,0.26674550771713257
613,16243,0.2648422122001648
613,9252,0.25779277086257935
613,18752,0.25459378957748413
613,3481,0.3068236708641052
613,6025,0.25208204984664917
613,7855,0.27681881189346313
613,8063,0.2824980616569519
613,8196,0.272386372089386
613,9454,0.2521798610687256
613,18298,0.28695589303970337
613,18683,0.34509897232055664
613,20520,0.2926568388938904
613,22424,0.29273009300231934
614,22863,0.30779874324798584
614,21436,0.2940593361854553
614,5255,0.2770079970359802
614,7777,0.2762027382850647
614,10107,0.2730129361152649
614,21394,0.25824952125549316
614,23869,0.25821709632873535
614,5047,0.25709855556488037
614,16825,0.253307044506073
614,20401,0.252636194229126
614,1912,0.25591182708740234
614,8428,0.32394254207611084
616,19523,0.33932119607925415
616,18683,0.29500097036361694
616,3446,0.265896201133728
616,10110,0.2636081576347351
616,4563,0.26036256551742554
616,18005,0.2515721917152405
616,631,0.25076591968536377
616,756,0.28152626752853394
616,10862,0.3031613826751709
616,13966,0.2640067934989929
619,1764,0.29035431146621704
619,4931,0.2663424015045166
619,4832,0.28736311197280884
619,14078,0.25294023752212524
622,21317,0.26476436853408813
622,6017,0.26032310724258423
622,5615,0.26660609245300293
622,13254,0.2664443850517273
625,6017,0.27254045009613037
625,23161,0.2598498463630676
625,3484,0.25960248708724976
625,15272,0.2664591670036316
625,18699,0.3845389485359192
625,20494,0.27568793296813965
630,1156,0.2660495638847351
630,10879,0.26582175493240356
631,7197,0.3822181224822998
631,3484,0.3280779719352722
631,1023,0.30902373790740967
631,21702,0.3020591139793396
631,4347,0.2901676893234253
631,16313,0.28809982538223267
631,20520,0.28475481271743774
631,1028,0.2845802307128906
631,20213,0.2843778729438782
631,4867,0.2831324338912964
631,1810,0.2791978120803833
631,19053,0.27479928731918335
631,6837,0.27394235134124756
631,18683,0.27277499437332153
631,4563,0.27165091037750244
631,10156,0.270385205745697
631,18321,0.26542550325393677
631,3409,0.2505494952201843
631,10456,0.2558543086051941
632,9928,0.3088870644569397
632,13064,0.29457926750183105
632,16293,0.2669954299926758
632,6800,0.2552545666694641
632,2178,0.29000192880630493
632,6565,0.30002129077911377
632,7076,0.2674422264099121
632,23030,0.26862043142318726
632,23159,0.2749728560447693
633,658,0.5711538195610046
635,18717,0.662314772605896
635,6162,0.398331880569458
635,5454,0.3688783049583435
635,7637,0.32989609241485596
635,17431,0.32799839973449707
635,15130,0.3129391074180603
635,23711,0.2966248393058777
635,12387,0.29157155752182007
635,14749,0.2906731367111206
635,13760,0.27655744552612305
635,4546,0.273590624332428
635,15917,0.2721271514892578
635,3049,0.2705675959587097
635,21540,0.26711833477020264
635,2692,0.25791358947753906
635,1700,0.2574465870857239
635,9872,0.2560075521469116
635,15306,0.2534260153770447
635,17016,0.25176531076431274
635,4628,0.2532733678817749
635,13479,0.33591747283935547
635,14750,0.27359431982040405
635,15891,0.3158968687057495
636,11879,0.341543972492218
636,23869,0.33588236570358276
636,16521,0.3127908706665039
636,5818,0.31204646825790405
636,21622,0.29070526361465454
636,5180,0.2874944806098938
636,12792,0.28427982330322266
636,6417,0.27776747941970825
636,2980,0.27575480937957764
636,17564,0.2675780653953552
636,17470,0.2670525312423706
636,3022,0.26492756605148315
636,8250,0.2624219059944153
636,5163,0.2616434693336487
636,5500,0.26000547409057617
636,3057,0.2587290406227112
636,21600,0.2583601474761963
636,17496,0.2533465623855591
636,13538,0.2500872015953064
636,23056,0.25003480911254883
638,16072,0.2747313380241394
638,20625,0.26125389337539673
638,15057,0.25303423404693604
638,944,0.25069814920425415
638,22676,0.25082695484161377
641,11745,0.25201261043548584
643,11650,0.3588378429412842
643,20461,0.35426265001296997
643,18303,0.3095845580101013
643,14972,0.2818281054496765
643,20530,0.29866355657577515
644,12042,0.3333646059036255
644,13110,0.3010396361351013
644,14919,0.2959563136100769
644,23506,0.27658283710479736
644,5252,0.2628844976425171
645,652,0.5500419735908508
645,23982,0.34221822023391724
645,9656,0.3239436745643616
645,22176,0.2910519242286682
645,2922,0.2887069582939148
645,20586,0.27581876516342163
645,6068,0.2754988670349121
645,9757,0.2683059573173523
645,3236,0.26499587297439575
645,4904,0.26496779918670654
645,19702,0.26298028230667114
645,5335,0.25665736198425293
645,4653,0.2537861466407776
645,22162,0.2502545714378357
645,7631,0.25419753789901733
645,9747,0.2890074849128723
645,19520,0.2504412531852722
646,8911,0.28798311948776245
646,17456,0.27291977405548096
646,11419,0.26589590311050415
646,12069,0.2636258006095886
646,4667,0.25961875915527344
646,4998,0.25785303115844727
646,21066,0.2560027837753296
646,3759,0.2517660856246948
646,1481,0.2506834864616394
649,23722,0.2604988217353821
649,12016,0.2527906894683838
650,18192,0.2834901809692383
650,1432,0.2551475167274475
650,17576,0.278267502784729
650,17589,0.27125489711761475
650,21136,0.2712414860725403
652,2719,0.2948063015937805
652,5381,0.28945815563201904
652,23982,0.27928197383880615
652,3236,0.26507818698883057
652,9656,0.26005011796951294
652,4904,0.2572479844093323
652,2546,0.25503450632095337
652,2922,0.2548089027404785
652,10959,0.2500355839729309
652,695,0.2637760639190674
652,4573,0.2766485810279846
652,4648,0.271986722946167
652,7113,0.2764730453491211
652,8102,0.2537713050842285
652,9747,0.2595844864845276
653,5981,0.2683470845222473
654,12387,0.33810675144195557
654,4121,0.29459697008132935
654,12288,0.29139792919158936
654,23594,0.2887030243873596
654,5484,0.26788532733917236
654,7980,0.26720279455184937
654,11097,0.2543797492980957
654,14295,0.26372140645980835
654,23583,0.26067686080932617
655,2247,0.6133305430412292
655,1291,0.3926846981048584
655,15665,0.38565999269485474
655,4713,0.3576337695121765
655,17543,0.33673179149627686
655,19196,0.3326571583747864
655,6648,0.32650673389434814
655,1081,0.32241910696029663
655,22594,0.3065224289894104
655,12284,0.30413275957107544
655,9776,0.3038140535354614
655,22894,0.2872064709663391
655,20346,0.282651424407959
655,23421,0.2797985076904297
655,12277,0.27729201316833496
655,15107,0.27656131982803345
655,1080,0.2759423851966858
655,22875,0.2748289704322815
655,18903,0.2727537751197815
655,3486,0.26232194900512695
655,13976,0.2589804530143738
655,15108,0.26383107900619507
655,22884,0.2687779664993286
657,15431,0.33929717540740967
657,5873,0.30733031034469604
657,10099,0.28533053398132324
657,15447,0.2719956040382385
657,16968,0.26632195711135864
657,10068,0.25247013568878174
658,11632,0.3199675679206848
658,6996,0.28068554401397705
658,1182,0.2677490711212158
658,22236,0.26639050245285034
658,7454,0.28567129373550415
658,11371,0.26949602365493774
660,13013,0.3705633282661438
660,18595,0.33019590377807617
660,15500,0.2844462990760803
660,4396,0.27599430084228516
660,3528,0.2511393427848816
662,10847,0.32440757751464844
662,20500,0.3200629949569702
662,15224,0.2721426486968994
662,6096,0.26262128353118896
662,6855,0.3363211750984192
662,20477,0.30230921506881714
662,20563,0.34689992666244507
663,8918,0.28095197677612305
663,8942,0.2701621651649475
664,4257,0.32524609565734863
664,21422,0.28395116329193115
666,17291,0.2591392993927002
666,9892,0.2924109101295471
666,18699,0.2574697732925415
667,10553,0.29309219121932983
667,7606,0.2678283452987671
667,2699,0.25943154096603394
667,21423,0.2559794783592224
667,21554,0.2509060502052307
667,18820,0.25777876377105713
667,22252,0.2845861315727234
669,13118,0.30366939306259155
669,11813,0.28859150409698486
669,6148,0.26234662532806396
669,23658,0.28463733196258545
673,17283,0.29456228017807007
673,7659,0.2751402258872986
673,12322,0.2592942714691162
673,1125,0.25337672233581543
673,12941,0.25384974479675293
675,21930,0.3366272449493408
675,3080,0.2786497473716736
675,816,0.26249247789382935
676,16390,0.3243134617805481
676,14121,0.3239171504974365
676,13691,0.3212472200393677
676,21744,0.29929476976394653
676,7276,0.2967100739479065
676,1125,0.278107225894928
676,14919,0.2764233350753784
676,22329,0.27430641651153564
676,6587,0.2730875611305237
676,11402,0.2685260772705078
676,16263,0.2682517170906067
676,20924,0.26033198833465576
676,18500,0.25787001848220825
676,9982,0.2508350610733032
676,14537,0.3210673928260803
676,15741,0.2785113453865051
676,17610,0.2508755326271057
676,21566,0.2595078945159912
677,14755,0.26172691583633423
677,20682,0.2512989044189453
680,16589,0.3374611735343933
680,16131,0.32017815113067627
680,11209,0.27208608388900757
680,2839,0.2556114196777344
680,7508,0.2534336447715759
680,18834,0.3697584867477417
680,21924,0.2514600157737732
686,6708,0.25845998525619507
691,10327,0.30431675910949707
691,11115,0.2656094431877136
691,12100,0.26161301136016846
691,820,0.25251227617263794
691,8447,0.26111721992492676
692,17406,0.26415491104125977
693,15869,0.3980369567871094
693,11974,0.3887588381767273
693,22298,0.3503592014312744
693,8960,0.3406917452812195
693,15877,0.32946109771728516
693,2523,0.29900145530700684
693,2630,0.29518771171569824
693,9020,0.28141850233078003
693,6079,0.28031933307647705
693,18071,0.2776111960411072
693,21652,0.2722885012626648
693,14989,0.27012473344802856
693,3087,0.267558753490448
693,22074,0.26655125617980957
693,8392,0.26400673389434814
693,16539,0.262387216091156
693,15871,0.2621608376502991
693,14848,0.2553279399871826
693,23240,0.25315743684768677
694,18373,0.3951159119606018
694,23573,0.34903383255004883
694,6651,0.34418797492980957
694,16732,0.3429070711135864
694,15292,0.33549433946609497
694,18173,0.33143144845962524
694,13488,0.3225827217102051
694,2251,0.3202531337738037
694,7305,0.31925684213638306
694,23574,0.3131523132324219
694,10327,0.30556678771972656
694,5491,0.3018273711204529
694,12325,0.299477756023407
694,20496,0.2959812879562378
694,15865,0.29476845264434814
694,14334,0.2936009168624878
694,5492,0.2935187816619873
694,12562,0.291245698928833
694,21474,0.2902628183364868
694,8414,0.28959453105926514
694,1353,0.3242495059967041
694,6230,0.2546842694282532
694,8255,0.2829897999763489
694,8290,0.28938138484954834
694,8309,0.2703205347061157
694,8586,0.256290078163147
694,8974,0.2637038826942444
694,11621,0.2751588225364685
694,17041,0.30396145582199097
694,21627,0.26932650804519653
694,23610,0.27191704511642456
694,23721,0.30021393299102783
694,23758,0.3123486638069153
695,19216,0.2863731384277344
695,9759,0.27222782373428345
695,10547,0.2665303349494934
695,16892,0.2536669969558716
696,4747,0.29507213830947876
696,11509,0.2673236131668091
696,8753,0.25606900453567505
696,10155,0.2959500551223755
697,704,0.3625274896621704
698,3006,0.25467443466186523
698,11579,0.26284587383270264
699,20418,0.29746687412261963
699,10314,0.2814995050430298
699,3407,0.2805243730545044
699,12788,0.26276254653930664
699,13127,0.2622423768043518
699,15021,0.26097583770751953
699,21558,0.25609666109085083
699,17250,0.2504773736000061
699,10997,0.26391273736953735
699,12392,0.2754601240158081
699,22279,0.25956714153289795
700,714,0.892160564661026
700,17039,0.2581518292427063
700,2546,0.31750065088272095
704,944,0.26252567768096924
704,3930,0.2546105980873108
704,12854,0.2675338387489319
705,1387,0.36592966318130493
705,21299,0.3136916160583496
705,1661,0.27399682998657227
705,5592,0.2888822555541992
705,6087,0.2882121205329895
705,15403,0.30084824562072754
705,20001,0.25603216886520386
707,1152,0.2887200713157654
708,14157,0.29891908168792725
708,15024,0.2765868902206421
709,22033,0.31591975688934326
709,12267,0.30026912689208984
709,5545,0.29432380199432373
709,18000,0.2888665199279785
709,21813,0.27520638704299927
709,18799,0.2691190242767334
709,19910,0.26753419637680054
709,11819,0.2540706992149353
709,2722,0.250457763671875
709,5552,0.27798569202423096
709,15313,0.2637779116630554
709,22809,0.2796558737754822
710,713,0.4131229519844055
710,16117,0.26356661319732666
711,4077,0.2917577028274536
711,20435,0.2505345940589905
711,839,0.359464168548584
711,6799,0.259185791015625
711,15055,0.3179658055305481
711,20477,0.2606314420700073
712,18436,0.2783019542694092
713,9421,0.2770625948905945
713,19573,0.2541680335998535
713,18870,0.2515439987182617
714,9761,0.28482866287231445
714,20369,0.2609792947769165
714,2546,0.3275364637374878
716,16378,0.46518540382385254
716,7809,0.36190658807754517
716,17216,0.34735554456710815
716,16555,0.33021193742752075
716,11792,0.31979817152023315
716,6976,0.31215059757232666
716,1877,0.30733537673950195
716,23988,0.2904006242752075
716,15109,0.2816307544708252
716,11020,0.27853894233703613
716,20800,0.27256935834884644
716,16950,0.27060794830322266
716,3519,0.2701246738433838
716,9792,0.2622024416923523
716,10159,0.2536966800689697
716,2095,0.2505738139152527
716,4663,0.40238630771636963
716,4761,0.27467823028564453
716,22174,0.2590283155441284
717,6575,0.26082485914230347
718,15217,0.2583913207054138
718,10485,0.5973754525184631
718,17433,0.3043961524963379
719,10133,0.2738432288169861
719,17695,0.2722168564796448
719,18731,0.2708659768104553
719,15000,0.26501864194869995
719,12049,0.2636922001838684
719,20879,0.2623264193534851
719,7583,0.26279324293136597
721,6039,0.497719943523407
721,17245,0.393798828125
721,5084,0.37746113538742065
721,3874,0.3642007112503052
721,16688,0.3496445417404175
721,20891,0.34618711471557617
721,17567,0.343869149684906
721,8807,0.3379601240158081
721,3997,0.33754467964172363
721,11694,0.33273011445999146
721,6255,0.3299534320831299
721,16467,0.32886332273483276
721,6043,0.32663679122924805
721,15897,0.3090270161628723
721,8462,0.300606369972229
721,11860,0.29426300525665283
721,16291,0.29412227869033813
721,6474,0.29134607315063477
721,1135,0.27256131172180176
721,4012,0.2806098461151123
721,4017,0.2537130117416382
721,4973,0.2816516160964966
721,8102,0.260683536529541
721,8712,0.30172210931777954
721,9449,0.2532700300216675
721,11649,0.25393426418304443
721,14134,0.28201067447662354
721,14679,0.25540691614151
721,14941,0.25013530254364014
721,15498,0.2590517997741699
721,16543,0.26232147216796875
721,18739,0.2670316696166992
721,21644,0.25061893463134766
721,21646,0.27872174978256226
721,22596,0.2574165463447571
721,23165,0.27239924669265747
725,8947,0.2715288996696472
726,3442,0.25843721628189087
729,7207,0.2616833448410034
729,11330,0.25665605068206787
729,16623,0.2548710107803345
729,17913,0.2767397165298462
730,3519,0.2783087491989136
730,15238,0.26243674755096436
730,9463,0.2530476450920105
730,10241,0.26536428928375244
731,8425,0.2646731734275818
731,22676,0.2525055408477783
732,10764,0.30079275369644165
732,11873,0.2893980145454407
732,20801,0.28358012437820435
732,870,0.2802508473396301
732,2460,0.2790331244468689
732,4137,0.2785083055496216
732,14433,0.27089375257492065
732,2422,0.2611159086227417
732,8428,0.26010608673095703
732,21927,0.25447559356689453
732,6202,0.25235170125961304
732,10386,0.2522311806678772
732,1520,0.2514272928237915
732,15482,0.25123172998428345
732,5685,0.25101226568222046
732,1716,0.3404477834701538
733,15233,0.3134653568267822
733,12580,0.2897970676422119
733,11579,0.2673598527908325
733,14176,0.28922736644744873
736,22792,0.25183188915252686
739,9713,0.36634963750839233
739,3042,0.3373263478279114
739,17271,0.33078503608703613
739,18664,0.305356502532959
739,13326,0.3010314106941223
739,17687,0.29926401376724243
739,3503,0.2888546586036682
739,1775,0.2848694324493408
739,6164,0.2785828113555908
739,16084,0.26729023456573486
739,2342,0.2644132375717163
739,12981,0.2641669511795044
739,17684,0.25784480571746826
739,3951,0.26064229011535645
739,5787,0.2837286591529846
739,5796,0.3619493246078491
739,9556,0.2721700668334961
739,10889,0.3047986626625061
739,21202,0.33545035123825073
740,10875,0.40382444858551025
740,22515,0.2888341546058655
742,10327,0.3106568455696106
742,23573,0.29564350843429565
742,8255,0.26633280515670776
742,6357,0.2655320167541504
742,18373,0.25983721017837524
742,8286,0.25512874126434326
742,14178,0.2549779415130615
742,783,0.25235432386398315
742,12826,0.25213658809661865
742,15865,0.2503313422203064
742,10532,0.2584599256515503
744,3057,0.2619220018386841
746,4128,0.38626569509506226
746,3521,0.3400316834449768
746,5460,0.29200559854507446
746,13272,0.2885932922363281
746,11743,0.28613370656967163
746,6264,0.27354127168655396
746,17535,0.26180535554885864
746,16813,0.2599490284919739
746,10027,0.25292056798934937
746,2500,0.25032269954681396
746,1313,0.26192396879196167
746,8353,0.25870561599731445
746,9287,0.2728569507598877
746,12285,0.28316956758499146
746,16812,0.2508201599121094
747,13537,0.2585940957069397
747,18953,0.2543647289276123
747,3985,0.3122718930244446
748,17157,0.273986279964447
748,17019,0.2568659782409668
748,11827,0.2568278908729553
748,18919,0.2505916953086853
749,12049,0.2680855989456177
752,15119,0.27936673164367676
755,4936,0.28371596336364746
755,8914,0.27278417348861694
755,9887,0.2602178454399109
756,15032,0.27806007862091064
757,9457,0.3079845905303955
757,9971,0.30440157651901245
757,8917,0.2999213933944702
757,5471,0.29724234342575073
757,793,0.2948967218399048
757,7270,0.28658461570739746
757,1166,0.281818687915802
757,7672,0.28056448698043823
757,2444,0.2776217460632324
757,21513,0.2770376205444336
757,14376,0.27687013149261475
757,5316,0.2746140956878662
757,6168,0.2670597434043884
757,13110,0.2644307613372803
757,5592,0.26151376962661743
757,10089,0.2608898878097534
757,8346,0.25707876682281494
757,19220,0.2507593631744385
757,1513,0.2922237515449524
757,1795,0.3312164545059204
757,1877,0.3118722438812256
757,7668,0.3253217935562134
757,9156,0.31400829553604126
757,10357,0.28764820098876953
757,13238,0.31277477741241455
757,15954,0.26732105016708374
757,17524,0.3000904321670532
757,18108,0.2736835479736328
757,18171,0.34892964363098145
757,21135,0.3567032814025879
757,23072,0.258398175239563
758,15811,0.261283278465271
759,7510,0.3234483003616333
759,978,0.30158495903015137
759,14233,0.2806349992752075
759,17538,0.31877923011779785
759,22207,0.26927387714385986
760,3427,0.3848886489868164
760,19914,0.28258007764816284
760,19280,0.25355643033981323
760,17513,0.3849290609359741
764,11632,0.2516508102416992
769,7327,0.2896389365196228
772,22127,0.3263434171676636
772,15199,0.31292790174484253
772,9401,0.28171753883361816
773,18692,0.32408255338668823
773,11077,0.3092191815376282
773,3385,0.28364765644073486
773,18727,0.2832818627357483
773,15284,0.28305965662002563
773,23285,0.2820039391517639
773,13130,0.2816118597984314
773,7572,0.2808534502983093
773,21737,0.273370623588562
773,9968,0.2700421214103699
773,15021,0.26076382398605347
773,13940,0.25929731130599976
773,4763,0.2577335238456726
773,8887,0.2570508122444153
773,11454,0.25697487592697144
773,21067,0.25463515520095825
773,22087,0.25173449516296387
773,23089,0.25160980224609375
773,3119,0.2949035167694092
773,5685,0.2599623203277588
773,5778,0.27647513151168823
773,8189,0.26484864950180054
773,10764,0.26472538709640503
773,16546,0.28109264373779297
773,23310,0.2801976203918457
780,976,0.4191248416900635
780,22192,0.35706454515457153
780,3982,0.3498624563217163
780,18652,0.34321534633636475
780,7112,0.3339613080024719
780,17525,0.3313763737678528
780,23719,0.3197094798088074
780,8762,0.3183463215827942
780,7545,0.31727302074432373
780,22280,0.3162451386451721
780,14728,0.31502944231033325
780,7350,0.3127310872077942
780,18053,0.31252849102020264
780,7528,0.30740994215011597
780,2640,0.30251646041870117
780,16243,0.3024219870567322
780,23707,0.3012158274650574
780,1184,0.297582745552063
780,18913,0.29356831312179565
780,20308,0.2917594313621521
780,903,0.2630807161331177
780,983,0.28708869218826294
780,1926,0.2740703821182251
780,3106,0.2698858976364136
780,7830,0.255221962928772
780,9044,0.26062220335006714
780,13252,0.28097426891326904
780,15640,0.287353515625
780,15656,0.268368124961853
780,15729,0.26185542345046997
780,16520,0.2756023406982422
780,17086,0.26408421993255615
780,18058,0.2888057231903076
780,18714,0.2909144163131714
780,20006,0.27239328622817993
780,21000,0.2626304626464844
780,23562,0.2903755307197571
783,23573,0.25031834840774536
785,9997,0.309284508228302
787,4964,0.2943025827407837
787,4526,0.27438151836395264
787,10129,0.2670314311981201
787,4947,0.25204557180404663
787,5886,0.28924739360809326
787,7569,0.2566224932670593
787,16458,0.27580147981643677
787,22331,0.29438138008117676
788,10900,0.3469383120536804
788,8762,0.3352130055427551
788,21094,0.25044023990631104
789,13966,0.35061997175216675
789,21503,0.32069480419158936
789,7735,0.27194708585739136
789,22465,0.2590569257736206
789,2691,0.2548944354057312
791,794,0.756635993719101
791,5092,0.2943359613418579
791,9285,0.27116894721984863
791,17166,0.2510039210319519
791,13581,0.31820619106292725
791,17231,0.2525709271430969
792,18887,0.2688003182411194
792,17107,0.2539382576942444
792,22253,0.288735032081604
793,5471,0.3164384961128235
793,1280,0.27958112955093384
793,8782,0.2622895836830139
793,18907,0.25157588720321655
793,2083,0.2670831084251404
793,10448,0.26824820041656494
793,14376,0.2885100841522217
793,19220,0.26001954078674316
794,13581,0.2678149938583374
796,10500,0.3060902953147888
796,6085,0.2578117251396179
802,3086,0.34262681007385254
802,3895,0.3328884243965149
802,9890,0.2975730299949646
802,3577,0.2966814637184143
802,7646,0.26533740758895874
802,8341,0.262447714805603
802,10001,0.26187270879745483
802,10863,0.2600988745689392
802,7242,0.25982558727264404
802,11195,0.2540757656097412
802,17200,0.25317561626434326
802,2013,0.2598763704299927
802,6959,0.33789700269699097
802,6962,0.2622406482696533
802,11095,0.26168322563171387
802,11639,0.2834070324897766
802,16542,0.2740665078163147
803,7385,0.3230944275856018
803,2055,0.3011842966079712
803,20976,0.2863593101501465
803,983,0.2849389314651489
803,20868,0.26861971616744995
803,17084,0.283233642578125
803,18434,0.2563636898994446
808,19570,0.3289276957511902
808,17216,0.2862231135368347
808,14318,0.2595284581184387
808,7809,0.28814196586608887
808,10360,0.27871596813201904
809,8059,0.2759395241737366
809,870,0.2725411653518677
809,23343,0.2591291069984436
812,22201,0.28075551986694336
812,11720,0.28074872493743896
812,2414,0.2749556303024292
814,22727,0.29728978872299194
814,18784,0.26229262351989746
814,22958,0.25669270753860474
816,21930,0.26241374015808105
816,17250,0.25890523195266724
816,21727,0.25709664821624756
818,3585,0.3606363534927368
818,5803,0.32025080919265747
818,13049,0.2743064761161804
818,3241,0.26797056198120117
818,3411,0.333154559135437
819,10194,0.27797818183898926
819,19300,0.3102124333381653
820,21540,0.30502432584762573
820,11115,0.2638687491416931
820,8277,0.2581068277359009
820,8285,0.2569611668586731
825,7249,0.3158622980117798
825,23045,0.3115971088409424
825,16243,0.30645889043807983
825,18731,0.29614120721817017
825,7350,0.2945753335952759
825,14723,0.2737430930137634
825,21546,0.2663266062736511
825,9118,0.2660207152366638
825,17086,0.26479876041412354
825,23707,0.2643139362335205
825,983,0.2635640501976013
825,8933,0.25042134523391724
825,14257,0.2822994589805603
825,17084,0.265519380569458
825,18053,0.275249183177948
825,21094,0.26371997594833374
829,10527,0.310882031917572
829,21841,0.27211302518844604
832,2221,0.28567278385162354
832,4787,0.269010066986084
833,14976,0.288671612739563
833,2422,0.2761520743370056
833,15969,0.2687983512878418
833,17694,0.2511216998100281
833,8110,0.266093909740448
833,10392,0.28529906272888184
833,15970,0.28926175832748413
833,18733,0.2868655323982239
833,22087,0.3024996519088745
834,8980,0.37675583362579346
834,23084,0.3744544982910156
834,8232,0.36281663179397583
834,3702,0.35957539081573486
834,14306,0.3460620045661926
834,5845,0.3392462134361267
834,6359,0.338251531124115
834,19699,0.3318641185760498
834,6948,0.3233976364135742
834,4767,0.32140839099884033
834,4412,0.31588494777679443
834,17556,0.31438153982162476
834,1539,0.3136339783668518
834,5883,0.3032814860343933
834,2152,0.3029482960700989
834,2143,0.2963980436325073
834,7063,0.2948436141014099
834,1121,0.29321300983428955
834,19867,0.29174280166625977
834,7630,0.2819175720214844
834,1223,0.2523271441459656
834,2141,0.3247665762901306
834,11336,0.2665761113166809
834,12007,0.2792573571205139
834,12710,0.26747822761535645
834,13518,0.267233669757843
834,14618,0.26148027181625366
834,16615,0.26611679792404175
834,17443,0.2696651220321655
834,18493,0.2513270974159241
834,22754,0.27601873874664307
836,18158,0.3499181866645813
836,2303,0.25196516513824463
836,2416,0.27467530965805054
836,20863,0.2508373260498047
839,13111,0.3056163191795349
839,17185,0.2756688594818115
839,6046,0.2728639841079712
839,12766,0.2612112760543823
839,15055,0.26017093658447266
839,2205,0.2574108839035034
839,11628,0.27118778228759766
839,16580,0.2507476806640625
839,20591,0.25474655628204346
839,21216,0.3046671152114868
839,22096,0.2640116810798645
839,23255,0.25059962272644043
841,7077,0.2622385621070862
843,23573,0.2736654281616211
843,18373,0.25418663024902344
843,12902,0.25847166776657104
843,22257,0.25620222091674805
844,12015,0.34076988697052
844,3879,0.2682693600654602
845,17649,0.32604819536209106
845,12847,0.28126126527786255
847,15992,0.25739359855651855
847,16730,0.25714927911758423
847,18556,0.2598913908004761
848,9797,0.6013317406177521
848,3201,0.4129599928855896
848,2543,0.36567527055740356
848,15668,0.3356531858444214
848,13332,0.28700870275497437
848,17117,0.2684980034828186
848,14225,0.2609274387359619
848,19909,0.26001453399658203
848,2502,0.3189980983734131
849,9761,0.29189687967300415
849,11790,0.2855607867240906
850,20283,0.37532222270965576
850,1716,0.27955949306488037
850,20297,0.298602819442749
852,14824,0.2566746473312378
853,7322,0.27083414793014526
853,21329,0.25408899784088135
854,7645,0.28300750255584717
855,4090,0.30869412422180176
855,8892,0.33122044801712036
856,11381,0.25754690170288086
856,7638,0.2582550048828125
857,859,0.6326369047164917
857,868,0.42931073904037476
857,18227,0.2765576243400574
857,11579,0.25831592082977295
857,22189,0.2504897713661194
857,4970,0.2502840757369995
858,22805,0.28277039527893066
859,3410,0.3070908784866333
